ARQUIVO DE REFERENCIA
AMOSTRA: MCT20-010-E-LN6N
Usuário: Paulo Henrique Diniz
Área: 1mm²
Responsividade máxima: 780000 V/W
Tipo: Absoluta
Método para achar os pontos abaixo: Multiplicação do valor da responsividade máxima pela curva normalizada.
Responsividade (V/W)	Comprimento de onda(nm)
93963.48 2032.209371
95867.46 2122.901135
97333.86 2213.632409
99382.92 2304.311003
101500.62 2397.255026
104209.56 2485.602341
106375.62 2578.541973
108890.34 2666.906849
111327.06 2746.192451
111095.4 2848.435248
108629.82 2939.522114
105873.3 3030.635321
103553.58 3121.709017
102398.4 3212.677353
102408.54 3303.540328
103924.08 3394.267212
104176.8 3485.108237
105439.62 3578.129524
109099.38 3655.032923
113961.12 3722.741152
119212.08 3790.414261
124609.68 3869.432071
129521.34 3948.493782
135354.96 4016.11421
141963.12 4072.306526
147502.68 4117.237551
152168.64 4162.247596
157578.72 4210.976285
162664.32 4252.162326
167621.22 4297.146031
173064.06 4350.69445
176952.36 4387.166121
181328.94 4454.918251
185271.06 4545.425634
187853.64 4624.698066
190823.88 4703.935377
194085.06 4783.146349
198413.28 4853.652126
202208.76 4930.065549
205826.4 5009.244327
210231.84 5046.705871
213592.86 5105.265299
216493.68 5161.792931
219136.32 5223.84249
220165.92 5314.613274
221778.18 5405.331379
223681.38 5496.023143
225730.44 5586.701737
227488.56 5677.406671
229100.82 5768.124775
231684.18 5858.755079
232081.2 5938.225062
233500.8 6040.318598
232297.26 6127.505367
231628.02 6222.21576
230910.42 6313.144585
230774.7 6404.02073
233552.28 6494.633474
235601.34 6585.312068
239396.04 6653.116877
242901.36 6743.663771
247068.9 6822.792795
251509.44 6879.181199
256272.9 6935.540336
260367.9 6981.638716
265604.04 7025.560426
270466.56 7093.268655
275716.74 7160.941764
281551.14 7239.920064
285057.24 7330.466958
288270.84 7421.040191
291922.02 7511.573914
294989.76 7590.802446
298782.9 7647.249383
303546.36 7703.608521
308293.44 7784.956732
312106.08 7839.130339
316771.26 7884.140384
321828 7951.831053
325135.2 8008.321891
329703.66 8053.340716
334226.88 8129.688289
337725.18 8197.519857
341232.06 8256.741974
345561.84 8335.856365
349609.26 8412.724644
355095.78 8505.363998
359086.26 8590.188056
364238.94 8652.191008
369298.02 8742.597421
373772.1 8810.34077
377857.74 8878.119239
382232.76 8934.513496
386609.34 8996.58669
390304.98 9051.149428
395942.04 9103.643588
401485.5 9182.648228
407464.2 9250.255486
413638.68 9329.203057
417528.54 9389.427171
422777.94 9441.956451
426862.02 9498.377048
431334.54 9554.762525
435310.98 9599.834868
439111.92 9644.923096
443974.44 9712.631325
449418.84 9780.286874
454281.36 9847.995103
458657.16 9904.38936
463227.18 9968.337972
467748.06 10017.147144
470913.3 10107.724768
473839.08 10184.2167929999
477761.7 10265.979813
480114.18 10334.052491
483765.36 10424.586214
486978.96 10511.37349
490485.06 10605.706341
494427.96 10696.213724
497574.48 10789.064678
501584.46 10877.294341
505206.78 10970.102272
508740.96 11058.374957
511226.82 11149.014041
514904.52 11214.557812
518090.04 11307.405254
521449.5 11395.693743
524955.6 11488.512211
528461.7 11581.330678
532403.82 11669.566487
535909.14 11760.11338
538977.66 11850.699784
543065.64 11941.193997
545260.56 12031.859421
547164.54 12122.551185
549311.1 12217.006956
551699.46 12303.868863
552729.06 12394.639648
554778.12 12485.318242
556391.94 12587.394218
558350.52 12685.143197
560637.48 12783.882065
563947.02 12859.302689
568665.24 12938.38196
574501.2 13028.718132
579316.92 13119.146495
583840.92 13198.243326
590406.18 13299.87152
594233.64 13379.031274
599162.46 13458.091522
603833.1 13548.5330539999
610686.96 13630.168422
616081.44 13683.721231
620943.18 13747.643502
624248.82 13785.204554
629506.8 13832.91034
635469.9 13889.160981
641599.14 13954.005393
644078.76 13987.855118
649326.6 14035.56174
653850.6 14111.909313
658471.32 14190.997364
662751.18 14258.758273
667566.12 14337.828764
673255.44 14421.363383
679672.5 14507.103726
684469.5 14567.245894
689200.98 14619.822
693090.84 14676.260158
696882.42 14721.349223
701841.66 14789.048672
704765.1 14879.648246
708853.08 14970.142459
712358.4 15060.689352
715863.72 15151.236246
719806.62 15241.743629
722875.14 15332.330032
726234.6 15422.890096
730031.64 15513.410649
732691.44 15597.219205
734858.28 15694.701987
736276.32 15785.437651
737936.94 15876.151365
739695.06 15966.856299
741598.26 16057.548064
743065.44 16148.279338
745405.44 16238.931592
747163.56 16329.636526
748921.68 16420.34146
750824.88 16511.033224
753019.8 16601.698648
754195.26 16692.456263
756098.46 16783.148027
759458.7 16873.708091
762906.3 16966.531826
766470.12 17054.801877
769975.44 17145.348771
772461.3 17235.987854
774219.42 17326.692789
776268.48 17417.371383
777491.52 17496.766735
779056.2 17602.633059
779066.34 17689.710077
779076.48 17776.787094
779084.28 17848.720283
778184.16 17941.383872
774924.54 18003.285583
771397.38 18050.749056
768040.26 18065.520775
761636.46 18100.173873
754650.78 18146.237525
747664.32 18180.943304
742618.5 18211.687525
738058.62 18238.601888
732529.2 18284.533838
724961.64 18330.65017
719593.68 18372.78153
714483.12 18399.745647
708660.42 18422.988193
701482.08 18480.427276
695802.12 18519.8376
691490.28 18552.228111
685669.92 18598.186401
679846.44 18615.750012
675481.56 18653.148408
668495.88 18699.212059
662094.42 18756.580902
653941.86 18787.606084
644039.76 18799.10233
637925.34 18815.556493
630839.82 18835.127224
622054.68 18851.065647
616376.28 18862.937152
609679.2 18882.472762
606185.58 18897.932673
600554.76 18906.01383
596866.92 18921.491301
591042.66 18929.590019
585951.6 18942.445124
580559.46 18953.254008
568911.72 18980.809315
575125.98 18984.033349
563369.82 19000.240401
558429.3 19015.831176
548861.82 19024.268344
553770.36 19027.61049
544579.62 19034.301024
540082.92 19051.564221
533968.5 19071.047151
530474.88 19086.507062
523873.74 19094.67602
517662.6 19121.739644
513002.1 19122.161086
507178.62 19134.045761
502810.62 19145.798735
497859.96 19157.60439
491453.04 19169.541745
485046.9 19181.4791
479480.82 19189.554404
475342.14 19220.216678
468744.12 19258.673294
464528.22 19282.807251
459429.36 19312.519581
452587.98 19346.355911
446620.2 19378.039821
442253.76 19401.150667
436023.9 19426.701665
429445.38 19470.456865
424496.28 19493.620392
419547.96 19516.783918
413435.88 19562.768549
408582.72 19574.565423
401789.7 19605.467685
393520.92 19634.98902
385777.86 19678.849582
380537.82 19702.039448
375297 19725.229314
370347.9 19748.392841
365981.46 19771.503687
360449.7 19794.719893
352879.8 19818.120481
347930.7 19841.284007
341816.28 19864.552894
336867.18 19887.71642
331044.48 19910.958967
326678.04 19934.069813
321437.22 19957.25968
316197.18 19980.449546
309596.82 19999.976376
305425.38 20026.855619
300476.28 20053.805103
294072.48 20092.244159
288250.56 20119.272663
282720.36 20153.846741
277602 20174.276272
273393.9 20201.874762
268543.08 20222.239997
263796 20235.063954
258362.52 20262.057338
252734.04 20292.854239
247494.78 20323.61602
242980.14 20361.884284
237960.06 20388.473616
233133.42 20396.848656
228862.92 20408.59285
223971.54 20427.685643
218575.5 20447.383109
211781.7 20470.713456
205278.84 20490.231506
197999.88 20513.605753
190314.54 20552.917897
184800.72 20564.017285
175868.94 20572.396964
180617.58 20573.004278
171070.38 20595.546902
166566.66 20609.583742
161365.62 20633.24778
156599.82 20644.360852
151746.66 20658.906984
147036.24 20685.834936
142537.2 20703.098341
137492.16 20733.842562
132975.96 20758.003696
127452.78 20780.182366
122880.42 20781.632565
118353.3 20790.650706
113554.74 20808.834677
108175.86 20822.715294
103374.18 20862.902458
98425.08 20886.065984
94058.64 20909.17683
89833.38 20929.525667
84893.64 20958.186872
79794 20978.614729
75847.2 20990.329656
71256.12 21028.604818
68152.5 21059.173438
63784.5 21070.926412
59418.06 21094.037258
55342.56 21117.121764
50825.58 21134.747682
46611.24 21174.701328
40592.76 21190.38952

















